date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,initial_soc_kwh,terminal_soc_kwh
2025-05-16,29087.030372614885,29087.030372614885,0.0,0.0,15979.16503559901,13035.961974793969,0.0,23428.32077847651,15983.696699764632,0.0,0.0,15983.696699764632,7341.766129174049,7238.612466997638
2025-05-17,29464.962722992055,29512.496272766883,47.53354977482607,0.0,16445.41398659599,13231.396740354296,0.0,15849.679943191855,16160.690834966035,88.13025471745729,0.0,16248.821089683492,7238.612466997638,7337.933121207035
2025-05-18,67757.98917766551,67779.8950870136,21.90590934808938,0.0,17943.50294194143,14485.794751228297,0.0,10646.01879630047,41053.64032141374,37.896061691000696,0.0,41091.536383104736,7337.933121207035,7391.758267589555
2025-05-19,60195.022711876496,60726.46467466165,531.4419627851539,0.0,16432.62157598026,13847.551917408853,67.00333333333344,10693.181799423577,36544.291044184436,650.9232686735647,451.90398166666745,37647.11829452467,7391.758267589555,6794.948888850839
2025-05-20,60540.92755650313,61789.02351025447,1248.0959537513395,0.0,17489.820169191793,14215.550692009549,0.0,3987.3592164055585,36898.028101442425,1128.3712764466723,0.0,38026.399377889094,6794.948888850839,6740.730716668404
2025-05-21,56480.15794051306,59274.01163038484,2793.8536898717807,0.0,17076.802039902585,13686.26982722656,0.0,4520.864134375488,35250.21812694056,2446.7664237147965,0.0,37696.98455065536,6740.730716668404,6902.88607788455
2025-05-22,59150.57583022628,59150.57583022628,0.0,0.0,18203.623255168357,14256.327652842881,0.0,4386.649411234139,36727.78410807104,0.0,0.0,36727.78410807104,6902.88607788455,7445.78294882176
2025-05-23,28490.26221023576,29280.402454172392,790.1402439366317,0.0,16383.579215390195,13130.673509074133,0.0,19606.547864523,15202.779526725117,1099.9387379188458,0.0,16302.718264643963,7445.78294882176,7601.367010368346
2025-05-24,28988.97852381085,28988.97852381085,0.0,0.0,16340.947910020303,13079.909414609288,0.0,21973.4386450665,16021.732331735968,0.0,0.0,16021.732331735968,7601.367010368346,7774.987446487413
2025-05-25,60234.145453653866,60511.75032247101,277.60486881714473,0.0,15520.731554573425,13046.549146592883,0.0,9492.557731157136,36872.95941024011,372.9341084105977,0.0,37245.89351865071,7774.987446487413,7247.480127166957
2025-05-26,58014.33662873912,61056.19979527253,3041.863166533409,0.0,18448.699687925022,14992.978138138018,0.0,3020.6452954855276,36014.68544391174,2122.4955022378354,0.0,38137.18094614957,7247.480127166957,7192.445248368348
2025-05-27,54977.95860051895,56500.241905423456,1522.283304904504,0.0,16995.374163490706,13978.263175078126,0.0,4092.7636170108785,34517.39513959825,1072.2182378967636,0.0,35589.613377495014,7192.445248368348,6956.878467645401
2025-05-28,64005.28967149642,64489.097667957445,483.8079964610232,0.0,17775.37498541104,14207.551349973957,0.0,8647.449932520367,38569.86183350598,654.9771491875272,0.0,39224.8389826935,6956.878467645401,7168.5477878776055
2025-05-29,62110.60914783473,63559.41531634682,1448.8061685120863,0.0,18618.38117450402,15280.255083511282,17.817433333333383,6128.98315868742,37642.5544762956,1072.378282917157,119.77769558333367,38834.71045479609,7168.5477878776055,6947.029641029804
2025-05-30,29142.89723094644,29293.230649112065,150.33341816562643,0.0,16476.253656169356,12599.71687750408,0.0,18820.46060378012,15836.314066119166,221.08141284781345,0.0,16057.39547896698,6947.029641029804,7775.972512133248
2025-05-31,29859.185533563585,29859.185533563585,0.0,0.0,15947.604890763349,13464.590972847003,0.0,18986.990065647242,16528.29917669695,0.0,0.0,16528.29917669695,7775.972512133248,7168.160277323593
