variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-3,2025-10-03,2025-10-03 06:00:00,6,2025-10-03 06:10:00,2025-10-04 06:00:00,4917.442855527396,6000.0,0.0,forecast,1.0,14683.357080899472,17164.627384844185,False,2025-10-02
4-3,2025-10-03,2025-10-03 12:00:00,12,2025-10-03 12:10:00,2025-10-04 12:00:00,10800.0,6000.0,0.0,forecast,1.0,14844.74058720471,17327.792807748454,False,2025-10-02
4-3,2025-10-03,2025-10-03 18:00:00,18,2025-10-03 18:10:00,2025-10-04 18:00:00,10319.427777777777,6000.0,5.66057136680086e-16,forecast,1.0,12248.46239686296,14318.944135558104,False,2025-10-02
4-3,2025-10-04,2025-10-04 00:00:00,0,2025-10-04 00:10:00,2025-10-05 00:00:00,8369.094656325713,6000.0,0.0,forecast,1.0,14090.741387604954,16307.6406879434,False,2025-10-03
4-3,2025-10-04,2025-10-04 06:00:00,6,2025-10-04 06:10:00,2025-10-05 06:00:00,5276.813830356385,6000.0,0.0,forecast,1.0,17075.898766175917,19487.46563535212,False,2025-10-03
4-3,2025-10-04,2025-10-04 12:00:00,12,2025-10-04 12:10:00,2025-10-05 12:00:00,10800.0,6000.0,0.0,forecast,1.0,19701.271851891062,22534.217707510623,False,2025-10-03
4-3,2025-10-04,2025-10-04 18:00:00,18,2025-10-04 18:10:00,2025-10-05 18:00:00,10327.127777777778,6000.0,4.251511345177725e-16,forecast,1.0,14459.166922621393,16485.63794371979,False,2025-10-03
4-3,2025-10-05,2025-10-05 00:00:00,0,2025-10-05 00:10:00,2025-10-06 00:00:00,7924.700186083383,6000.0,0.0,forecast,1.0,46635.76946338777,52077.912988570344,False,2025-10-04
4-3,2025-10-05,2025-10-05 06:00:00,6,2025-10-05 06:10:00,2025-10-06 06:00:00,9922.351851851852,6000.0,0.0,forecast,1.0,46288.17471366052,51584.22814167217,False,2025-10-04
4-3,2025-10-05,2025-10-05 12:00:00,12,2025-10-05 12:10:00,2025-10-06 12:00:00,10800.0,6000.0,0.0,forecast,1.0,48876.59623576671,54451.89031065184,False,2025-10-04
4-3,2025-10-05,2025-10-05 18:00:00,18,2025-10-05 18:10:00,2025-10-06 18:00:00,10800.0,6000.0,0.0,forecast,1.0,46427.62790587975,51899.26927827556,False,2025-10-04
4-3,2025-10-06,2025-10-06 00:00:00,0,2025-10-06 00:10:00,2025-10-07 00:00:00,8272.21145621253,6000.0,0.0,forecast,1.0,40319.14135953579,44411.36171023028,False,2025-10-05
4-3,2025-10-06,2025-10-06 06:00:00,6,2025-10-06 06:10:00,2025-10-07 06:00:00,9943.194444444445,6000.0,0.0,forecast,1.0,42035.48732001994,46581.30681209982,False,2025-10-05
4-3,2025-10-06,2025-10-06 12:00:00,12,2025-10-06 12:10:00,2025-10-07 12:00:00,6658.543543726999,6000.0,0.0,forecast,1.0,47771.397940715746,52888.40089893881,False,2025-10-05
4-3,2025-10-06,2025-10-06 18:00:00,18,2025-10-06 18:10:00,2025-10-07 18:00:00,10800.0,6000.0,0.0,forecast,1.0,37479.515874503006,41552.71663012733,False,2025-10-05
4-3,2025-10-07,2025-10-07 00:00:00,0,2025-10-07 00:10:00,2025-10-08 00:00:00,8199.000293468365,6000.0,0.0,forecast,1.0,42384.41609584862,47106.0600111112,False,2025-10-06
4-3,2025-10-07,2025-10-07 06:00:00,6,2025-10-07 06:10:00,2025-10-08 06:00:00,9907.331882754628,6000.0,0.0,forecast,1.0,42422.270399741225,47076.30908471872,False,2025-10-06
4-3,2025-10-07,2025-10-07 12:00:00,12,2025-10-07 12:10:00,2025-10-08 12:00:00,7508.858498246145,6000.0,3.0877124084273824e-16,forecast,1.0,49076.91541288796,54707.62391604826,False,2025-10-06
4-3,2025-10-07,2025-10-07 18:00:00,18,2025-10-07 18:10:00,2025-10-08 18:00:00,10800.0,6000.0,2.7718156304486067e-16,forecast,1.0,39585.27823402504,43955.31780801011,False,2025-10-06
4-3,2025-10-08,2025-10-08 00:00:00,0,2025-10-08 00:10:00,2025-10-09 00:00:00,8316.565843704333,6000.0,0.0,forecast,1.0,38430.13719051688,42775.773624330395,False,2025-10-07
4-3,2025-10-08,2025-10-08 06:00:00,6,2025-10-08 06:10:00,2025-10-09 06:00:00,9905.981481481482,6000.0,0.0,forecast,1.0,37925.14362353737,42139.614948008624,False,2025-10-07
4-3,2025-10-08,2025-10-08 12:00:00,12,2025-10-08 12:10:00,2025-10-09 12:00:00,6785.210937837869,6000.0,0.0,forecast,1.0,39999.77132187747,44348.82266692033,False,2025-10-07
4-3,2025-10-08,2025-10-08 18:00:00,18,2025-10-08 18:10:00,2025-10-09 18:00:00,10714.351134419465,6000.0,0.0,forecast,1.0,42390.35383102819,47442.317284068275,False,2025-10-07
4-3,2025-10-09,2025-10-09 00:00:00,0,2025-10-09 00:10:00,2025-10-10 00:00:00,6898.865037503909,6000.0,0.0,forecast,1.0,44421.70567153589,49609.072043206914,False,2025-10-08
4-3,2025-10-09,2025-10-09 06:00:00,6,2025-10-09 06:10:00,2025-10-10 06:00:00,9938.282409375,6000.0,8.207026541966607e-16,forecast,1.0,40971.33593163314,45998.210780153735,False,2025-10-08
4-3,2025-10-09,2025-10-09 12:00:00,12,2025-10-09 12:10:00,2025-10-10 12:00:00,10173.643171330825,6000.0,5.571062037182158e-16,forecast,1.0,39197.88407943064,43824.66511731793,False,2025-10-08
4-3,2025-10-09,2025-10-09 18:00:00,18,2025-10-09 18:10:00,2025-10-10 18:00:00,10640.79044752122,6000.0,0.0,forecast,1.0,30550.131223666365,34519.262182531675,False,2025-10-08
4-3,2025-10-10,2025-10-10 00:00:00,0,2025-10-10 00:10:00,2025-10-11 00:00:00,6156.505510120225,6000.0,0.0,forecast,1.0,12996.744828257622,15034.615623856047,False,2025-10-09
4-3,2025-10-10,2025-10-10 06:00:00,6,2025-10-10 06:10:00,2025-10-11 06:00:00,5198.76338360224,6000.0,0.0,forecast,1.0,13773.887416506226,15890.152304736703,False,2025-10-09
4-3,2025-10-10,2025-10-10 12:00:00,12,2025-10-10 12:10:00,2025-10-11 12:00:00,10800.0,6000.0,2.876738698203908e-16,forecast,1.0,13392.03768102808,15432.989251236699,False,2025-10-09
4-3,2025-10-10,2025-10-10 18:00:00,18,2025-10-10 18:10:00,2025-10-11 18:00:00,10155.94220455729,6000.0,0.0,forecast,1.0,11273.973576015034,13092.153978584105,False,2025-10-09
4-3,2025-10-11,2025-10-11 00:00:00,0,2025-10-11 00:10:00,2025-10-12 00:00:00,6661.8140118152505,6000.0,0.0,forecast,1.0,13415.972750044317,15393.568541703971,False,2025-10-10
4-3,2025-10-11,2025-10-11 06:00:00,6,2025-10-11 06:10:00,2025-10-12 06:00:00,5951.992667251157,6000.0,4.188908013333898e-16,forecast,1.0,15956.054343167125,18063.14514341631,False,2025-10-10
4-3,2025-10-11,2025-10-11 12:00:00,12,2025-10-11 12:10:00,2025-10-12 12:00:00,10800.0,6000.0,0.0,forecast,1.0,15410.384155479971,17419.76719617056,False,2025-10-10
4-3,2025-10-11,2025-10-11 18:00:00,18,2025-10-11 18:10:00,2025-10-12 18:00:00,10235.955010407844,6000.0,0.0,forecast,1.0,12581.677914352502,14304.992057766915,False,2025-10-10
4-3,2025-10-12,2025-10-12 00:00:00,0,2025-10-12 00:10:00,2025-10-13 00:00:00,6534.671139932295,6000.0,0.0,forecast,1.0,40172.24661626037,44515.881441572245,False,2025-10-11
4-3,2025-10-12,2025-10-12 06:00:00,6,2025-10-12 06:10:00,2025-10-13 06:00:00,9911.136261082176,6000.0,0.0,forecast,1.0,39402.644701109544,43655.88637047254,False,2025-10-11
4-3,2025-10-12,2025-10-12 12:00:00,12,2025-10-12 12:10:00,2025-10-13 12:00:00,9373.064848226802,6000.0,4.1072339145029403e-16,forecast,1.0,40119.776607009466,44260.835426067824,False,2025-10-11
4-3,2025-10-12,2025-10-12 18:00:00,18,2025-10-12 18:10:00,2025-10-13 18:00:00,10264.801930314381,6000.0,0.0,forecast,1.0,43171.10935533895,48072.092008160325,False,2025-10-11
4-3,2025-10-13,2025-10-13 00:00:00,0,2025-10-13 00:10:00,2025-10-14 00:00:00,6014.917940663628,6000.0,0.0,forecast,1.0,43188.04635452589,47884.79367606116,False,2025-10-12
4-3,2025-10-13,2025-10-13 06:00:00,6,2025-10-13 06:10:00,2025-10-14 06:00:00,9875.265713498264,6000.0,0.0,forecast,1.0,41821.90697147798,46362.006217008784,False,2025-10-12
4-3,2025-10-13,2025-10-13 12:00:00,12,2025-10-13 12:10:00,2025-10-14 12:00:00,8521.886919505016,6000.0,0.0,forecast,1.0,43088.3075274266,47640.03759854236,False,2025-10-12
4-3,2025-10-13,2025-10-13 18:00:00,18,2025-10-13 18:10:00,2025-10-14 18:00:00,10700.042456240355,6000.0,0.0,forecast,1.0,45154.76764810266,50256.166866359,False,2025-10-12
4-3,2025-10-14,2025-10-14 00:00:00,0,2025-10-14 00:10:00,2025-10-15 00:00:00,6302.507906296874,6000.0,0.0,forecast,1.0,44882.38678513042,49814.00246804487,False,2025-10-13
4-3,2025-10-14,2025-10-14 06:00:00,6,2025-10-14 06:10:00,2025-10-15 06:00:00,9941.448148148149,6000.0,0.0,forecast,1.0,44007.25460029587,48764.44684058205,False,2025-10-13
4-3,2025-10-14,2025-10-14 12:00:00,12,2025-10-14 12:10:00,2025-10-15 12:00:00,7491.901537170142,6000.0,0.0,forecast,1.0,49630.657768023324,54941.405206437594,False,2025-10-13
4-3,2025-10-14,2025-10-14 18:00:00,18,2025-10-14 18:10:00,2025-10-15 18:00:00,10721.95204054784,6000.0,0.0,forecast,1.0,51107.47635848973,57060.3994410757,False,2025-10-13
4-3,2025-10-15,2025-10-15 00:00:00,0,2025-10-15 00:10:00,2025-10-16 00:00:00,6110.000553180551,6000.0,0.0,forecast,1.0,44758.44034842656,49810.17916863866,False,2025-10-14
4-3,2025-10-15,2025-10-15 06:00:00,6,2025-10-15 06:10:00,2025-10-16 06:00:00,9927.637037037037,6000.0,0.0,forecast,1.0,43194.54669899757,48034.33244997199,False,2025-10-14
4-3,2025-10-15,2025-10-15 12:00:00,12,2025-10-15 12:10:00,2025-10-16 12:00:00,8293.967254027295,6000.0,9.892284258047075e-16,forecast,1.0,48480.9925546517,53693.46073612826,False,2025-10-14
4-3,2025-10-15,2025-10-15 18:00:00,18,2025-10-15 18:10:00,2025-10-16 18:00:00,10290.680472337961,6000.0,0.0,forecast,1.0,38633.04251439042,42721.30400907186,False,2025-10-14
4-3,2025-10-16,2025-10-16 00:00:00,0,2025-10-16 00:10:00,2025-10-17 00:00:00,6141.6740313750015,6000.0,0.0,forecast,1.0,42323.188210491695,47007.32457015866,False,2025-10-15
4-3,2025-10-16,2025-10-16 06:00:00,6,2025-10-16 06:10:00,2025-10-17 06:00:00,9900.845018715423,6000.0,0.0,forecast,1.0,39073.83702130031,43632.650981286715,False,2025-10-15
4-3,2025-10-16,2025-10-16 12:00:00,12,2025-10-16 12:10:00,2025-10-17 12:00:00,7996.7959402365,6000.0,0.0,forecast,1.0,44435.873402508165,50209.669902032736,False,2025-10-15
4-3,2025-10-16,2025-10-16 18:00:00,18,2025-10-16 18:10:00,2025-10-17 18:00:00,10393.319971556713,6000.0,0.0,forecast,1.0,31021.763483071194,35114.354693921225,False,2025-10-15
4-3,2025-10-17,2025-10-17 00:00:00,0,2025-10-17 00:10:00,2025-10-18 00:00:00,6179.663358951677,6000.0,0.0,forecast,1.0,12265.5895274524,14179.795966454694,False,2025-10-16
4-3,2025-10-17,2025-10-17 06:00:00,6,2025-10-17 06:10:00,2025-10-18 06:00:00,5192.94418278043,6000.0,2.3796871691700515e-16,forecast,1.0,13885.432395320018,15986.82621979323,False,2025-10-16
4-3,2025-10-17,2025-10-17 12:00:00,12,2025-10-17 12:10:00,2025-10-18 12:00:00,10800.0,6000.0,0.0,forecast,1.0,13970.414303377736,16041.830313992023,False,2025-10-16
4-3,2025-10-17,2025-10-17 18:00:00,18,2025-10-17 18:10:00,2025-10-18 18:00:00,10297.942899382719,6000.0,0.0,forecast,1.0,12276.377301809905,14599.108726584247,False,2025-10-16
4-3,2025-10-18,2025-10-18 00:00:00,0,2025-10-18 00:10:00,2025-10-19 00:00:00,6547.951803743973,6000.0,0.0,forecast,1.0,14038.571621311003,16112.063542732332,False,2025-10-17
4-3,2025-10-18,2025-10-18 06:00:00,6,2025-10-18 06:10:00,2025-10-19 06:00:00,5524.615313315876,6000.0,0.0,forecast,1.0,16222.654663915451,18381.18033521781,False,2025-10-17
4-3,2025-10-18,2025-10-18 12:00:00,12,2025-10-18 12:10:00,2025-10-19 12:00:00,10800.0,6000.0,3.674979869637069e-16,forecast,1.0,17656.569196145654,19995.20307503185,False,2025-10-17
4-3,2025-10-18,2025-10-18 18:00:00,18,2025-10-18 18:10:00,2025-10-19 18:00:00,10304.631481481481,6000.0,0.0,forecast,1.0,13866.066186428987,15749.612918425993,False,2025-10-17
4-3,2025-10-19,2025-10-19 00:00:00,0,2025-10-19 00:10:00,2025-10-20 00:00:00,7037.6697219217795,6000.0,0.0,forecast,1.0,42845.553616275196,47537.32995946155,False,2025-10-18
4-3,2025-10-19,2025-10-19 06:00:00,6,2025-10-19 06:10:00,2025-10-20 06:00:00,9857.573608072918,6000.0,6.384633067547562e-16,forecast,1.0,42022.84031028439,46586.32725897487,False,2025-10-18
4-3,2025-10-19,2025-10-19 12:00:00,12,2025-10-19 12:10:00,2025-10-20 12:00:00,8035.597150301895,6000.0,5.997239268444494e-16,forecast,1.0,49227.52000678341,54438.02782213267,False,2025-10-18
4-3,2025-10-19,2025-10-19 18:00:00,18,2025-10-19 18:10:00,2025-10-20 18:00:00,10747.396305967497,6000.0,0.0,forecast,1.0,44431.702160162735,49412.97027165037,False,2025-10-18
4-3,2025-10-20,2025-10-20 00:00:00,0,2025-10-20 00:10:00,2025-10-21 00:00:00,6136.414507755063,6000.0,0.0,forecast,1.0,47942.991000216134,53150.299844323636,False,2025-10-19
4-3,2025-10-20,2025-10-20 06:00:00,6,2025-10-20 06:10:00,2025-10-21 06:00:00,9913.719183304398,6000.0,6.451408180139975e-16,forecast,1.0,46060.76214697635,51034.60491249786,False,2025-10-19
4-3,2025-10-20,2025-10-20 12:00:00,12,2025-10-20 12:10:00,2025-10-21 12:00:00,8761.623237447773,6000.0,0.0,forecast,1.0,53435.064548571325,59232.35889894114,False,2025-10-19
4-3,2025-10-20,2025-10-20 18:00:00,18,2025-10-20 18:10:00,2025-10-21 18:00:00,9998.220235435956,6000.0,0.0,forecast,1.0,48666.85204393545,54206.55024492106,False,2025-10-19
4-3,2025-10-21,2025-10-21 00:00:00,0,2025-10-21 00:10:00,2025-10-22 00:00:00,6038.113120867477,6000.0,0.0,forecast,1.0,46724.903624373575,51786.95408120977,False,2025-10-20
4-3,2025-10-21,2025-10-21 06:00:00,6,2025-10-21 06:10:00,2025-10-22 06:00:00,9844.010076533565,6000.0,0.0,forecast,1.0,45206.1951221411,50065.951169343636,False,2025-10-20
4-3,2025-10-21,2025-10-21 12:00:00,12,2025-10-21 12:10:00,2025-10-22 12:00:00,7027.951870443723,6000.0,8.910662991247606e-16,forecast,1.0,51468.54591490316,56884.9813194988,False,2025-10-20
4-3,2025-10-21,2025-10-21 18:00:00,18,2025-10-21 18:10:00,2025-10-22 18:00:00,10738.136278116415,6000.0,0.0,forecast,1.0,37812.20469049939,41805.69381345924,False,2025-10-20
4-3,2025-10-22,2025-10-22 00:00:00,0,2025-10-22 00:10:00,2025-10-23 00:00:00,6094.026962768519,6000.0,0.0,forecast,1.0,45458.951247639576,50266.58751822995,False,2025-10-21
4-3,2025-10-22,2025-10-22 06:00:00,6,2025-10-22 06:10:00,2025-10-23 06:00:00,9888.622222222222,6000.0,0.0,forecast,1.0,43700.75563101962,48312.16744128937,False,2025-10-21
4-3,2025-10-22,2025-10-22 12:00:00,12,2025-10-22 12:10:00,2025-10-23 12:00:00,7701.628136555795,6000.0,0.0,forecast,1.0,44469.65815717396,48991.27345126981,False,2025-10-21
4-3,2025-10-22,2025-10-22 18:00:00,18,2025-10-22 18:10:00,2025-10-23 18:00:00,9993.392592592592,6000.0,0.0,forecast,1.0,44729.558022078396,49708.13182490494,False,2025-10-21
4-3,2025-10-23,2025-10-23 00:00:00,0,2025-10-23 00:10:00,2025-10-24 00:00:00,6080.478260121094,6000.0,0.0,forecast,1.0,52215.267901153355,58048.749242422804,False,2025-10-22
4-3,2025-10-23,2025-10-23 06:00:00,6,2025-10-23 06:10:00,2025-10-24 06:00:00,10800.0,6000.0,1.546662841630902e-15,forecast,1.0,47785.44707728506,53391.20731466151,False,2025-10-22
4-3,2025-10-23,2025-10-23 12:00:00,12,2025-10-23 12:10:00,2025-10-24 12:00:00,10800.0,6000.0,0.0,forecast,1.0,42367.82700404426,47264.15528311798,False,2025-10-22
4-3,2025-10-23,2025-10-23 18:00:00,18,2025-10-23 18:10:00,2025-10-24 18:00:00,9949.806478123457,6000.0,2.5310923661416346e-16,forecast,1.0,38172.66009618275,43859.5542340614,False,2025-10-22
4-3,2025-10-24,2025-10-24 00:00:00,0,2025-10-24 00:10:00,2025-10-25 00:00:00,6122.846578975984,6000.0,0.0,forecast,1.0,14241.60150197239,16295.163826446682,False,2025-10-23
4-3,2025-10-24,2025-10-24 06:00:00,6,2025-10-24 06:10:00,2025-10-25 06:00:00,6014.524783692803,6000.0,0.0,forecast,1.0,14935.034822265314,17095.316067241874,False,2025-10-23
4-3,2025-10-24,2025-10-24 12:00:00,12,2025-10-24 12:10:00,2025-10-25 12:00:00,10800.0,6000.0,0.0,forecast,1.0,15641.426295477659,17864.88657815756,False,2025-10-23
4-3,2025-10-24,2025-10-24 18:00:00,18,2025-10-24 18:10:00,2025-10-25 18:00:00,10312.746296296296,6000.0,2.527889380207764e-16,forecast,1.0,12315.584387333234,14174.734791532721,False,2025-10-23
4-3,2025-10-25,2025-10-25 00:00:00,0,2025-10-25 00:10:00,2025-10-26 00:00:00,6981.004321914205,6000.0,0.0,forecast,1.0,14170.42077526253,16229.694451887684,False,2025-10-24
4-3,2025-10-25,2025-10-25 06:00:00,6,2025-10-25 06:10:00,2025-10-26 06:00:00,6391.797419509018,6000.0,0.0,forecast,1.0,16310.542279655763,18465.36085083067,False,2025-10-24
4-3,2025-10-25,2025-10-25 12:00:00,12,2025-10-25 12:10:00,2025-10-26 12:00:00,10800.0,6000.0,4.469605964062126e-16,forecast,1.0,16208.080893425347,18311.217987167332,False,2025-10-24
4-3,2025-10-25,2025-10-25 18:00:00,18,2025-10-25 18:10:00,2025-10-26 18:00:00,10296.483333333334,6000.0,0.0,forecast,1.0,14217.836846733204,16112.61392541048,False,2025-10-24
4-3,2025-10-26,2025-10-26 00:00:00,0,2025-10-26 00:10:00,2025-10-27 00:00:00,7163.429713354458,6000.0,0.0,forecast,1.0,47421.80787981996,52500.912175057216,False,2025-10-25
4-3,2025-10-26,2025-10-26 06:00:00,6,2025-10-26 06:10:00,2025-10-27 06:00:00,9911.467676736112,6000.0,0.0,forecast,1.0,47048.66276082339,52005.944737035716,False,2025-10-25
4-3,2025-10-26,2025-10-26 12:00:00,12,2025-10-26 12:10:00,2025-10-27 12:00:00,10800.0,6000.0,0.0,forecast,1.0,46048.965301687815,50639.03373633097,False,2025-10-25
4-3,2025-10-26,2025-10-26 18:00:00,18,2025-10-26 18:10:00,2025-10-27 18:00:00,10714.572541135802,6000.0,0.0,forecast,1.0,44555.25313861649,49287.57567537752,False,2025-10-25
4-3,2025-10-27,2025-10-27 00:00:00,0,2025-10-27 00:10:00,2025-10-28 00:00:00,6156.1950767469625,6000.0,0.0,forecast,1.0,43938.97932293704,48399.912094888234,False,2025-10-26
4-3,2025-10-27,2025-10-27 06:00:00,6,2025-10-27 06:10:00,2025-10-28 06:00:00,9877.081430121527,6000.0,0.0,forecast,1.0,47487.08751976992,52550.70968273107,False,2025-10-26
4-3,2025-10-27,2025-10-27 12:00:00,12,2025-10-27 12:10:00,2025-10-28 12:00:00,8769.35280533864,6000.0,3.0506142779499154e-16,forecast,1.0,48535.9955189975,53235.403365435166,False,2025-10-26
4-3,2025-10-27,2025-10-27 18:00:00,18,2025-10-27 18:10:00,2025-10-28 18:00:00,10037.596296296297,6000.0,0.0,forecast,1.0,49448.656549477855,54675.94289773604,False,2025-10-26
4-3,2025-10-28,2025-10-28 00:00:00,0,2025-10-28 00:10:00,2025-10-29 00:00:00,6022.422727379774,6000.0,0.0,forecast,1.0,44796.04400163669,49207.90998040816,False,2025-10-27
4-3,2025-10-28,2025-10-28 06:00:00,6,2025-10-28 06:10:00,2025-10-29 06:00:00,9888.525925925926,6000.0,0.0,forecast,1.0,47284.28272974927,52049.79339179178,False,2025-10-27
4-3,2025-10-28,2025-10-28 12:00:00,12,2025-10-28 12:10:00,2025-10-29 12:00:00,8608.428923051604,6000.0,0.0,forecast,1.0,48277.74140523655,53053.080786878054,False,2025-10-27
4-3,2025-10-28,2025-10-28 18:00:00,18,2025-10-28 18:10:00,2025-10-29 18:00:00,10026.070370370371,6000.0,0.0,forecast,1.0,53735.463277928655,59796.359962946226,False,2025-10-27
4-3,2025-10-29,2025-10-29 00:00:00,0,2025-10-29 00:10:00,2025-10-30 00:00:00,6215.322856043982,6000.0,0.0,forecast,1.0,49998.883633542675,55318.93126854235,False,2025-10-28
4-3,2025-10-29,2025-10-29 06:00:00,6,2025-10-29 06:10:00,2025-10-30 06:00:00,9930.905555555555,6000.0,1.232436378893038e-15,forecast,1.0,48754.64218306064,53992.53331425623,False,2025-10-28
4-3,2025-10-29,2025-10-29 12:00:00,12,2025-10-29 12:10:00,2025-10-30 12:00:00,7782.667169454524,6000.0,0.0,forecast,1.0,53639.574815053646,59167.239407290836,False,2025-10-28
4-3,2025-10-29,2025-10-29 18:00:00,18,2025-10-29 18:10:00,2025-10-30 18:00:00,10747.548018565394,6000.0,0.0,forecast,1.0,52820.09093018206,58633.22802236803,False,2025-10-28
4-3,2025-10-30,2025-10-30 00:00:00,0,2025-10-30 00:10:00,2025-10-31 00:00:00,6093.000385662327,6000.0,0.0,forecast,1.0,44285.123471861996,48686.17433729279,False,2025-10-29
4-3,2025-10-30,2025-10-30 06:00:00,6,2025-10-30 06:10:00,2025-10-31 06:00:00,9921.635185185185,6000.0,0.0,forecast,1.0,42799.06821045611,47169.424237516854,False,2025-10-29
4-3,2025-10-30,2025-10-30 12:00:00,12,2025-10-30 12:10:00,2025-10-31 12:00:00,7806.955598765527,6000.0,0.0,forecast,1.0,43648.94043040785,48218.31276558792,False,2025-10-29
4-3,2025-10-30,2025-10-30 18:00:00,18,2025-10-30 18:10:00,2025-10-31 18:00:00,9985.207407407408,6000.0,2.759441458713717e-16,forecast,1.0,36979.5921147105,41657.79807570452,False,2025-10-29
4-3,2025-10-31,2025-10-31 00:00:00,0,2025-10-31 00:10:00,2025-11-01 00:00:00,6252.811655261141,6000.0,0.0,forecast,1.0,15967.518813986651,18123.0921547529,False,2025-10-30
4-3,2025-10-31,2025-10-31 06:00:00,6,2025-10-31 06:10:00,2025-11-01 06:00:00,6465.404839685236,6000.0,0.0,forecast,1.0,16307.274376599129,18440.511639065262,False,2025-10-30
4-3,2025-10-31,2025-10-31 12:00:00,12,2025-10-31 12:10:00,2025-11-01 12:00:00,9549.812537833386,6000.0,0.0,forecast,1.0,16671.885554755238,18811.123206800272,False,2025-10-30
4-3,2025-10-31,2025-10-31 18:00:00,18,2025-10-31 18:10:00,2025-11-01 18:00:00,10295.877777777778,6000.0,0.0,forecast,1.0,16043.429420839064,18823.591647244535,False,2025-10-30
4-3,2025-11-01,2025-11-01 00:00:00,0,2025-11-01 00:10:00,2025-11-02 00:00:00,7352.335563698209,6000.0,0.0,forecast,1.0,14975.722893723783,16966.06829194272,False,2025-10-31
4-3,2025-11-01,2025-11-01 06:00:00,6,2025-11-01 06:10:00,2025-11-02 06:00:00,6580.277285219859,6000.0,0.0,forecast,1.0,16930.29668998879,19045.307913627876,False,2025-10-31
4-3,2025-11-01,2025-11-01 12:00:00,12,2025-11-01 12:10:00,2025-11-02 12:00:00,10658.435859664305,6000.0,0.0,forecast,1.0,16990.037445726026,19098.63424250838,False,2025-10-31
4-3,2025-11-01,2025-11-01 18:00:00,18,2025-11-01 18:10:00,2025-11-02 18:00:00,10338.188051779513,6000.0,0.0,forecast,1.0,15011.68631761442,16928.117622997677,False,2025-10-31
4-3,2025-11-02,2025-11-02 00:00:00,0,2025-11-02 00:10:00,2025-11-03 00:00:00,7725.328591706021,6000.0,0.0,forecast,1.0,49946.34169303333,54705.51396272112,False,2025-11-01
4-3,2025-11-02,2025-11-02 06:00:00,6,2025-11-02 06:10:00,2025-11-03 06:00:00,9916.677777777779,6000.0,0.0,forecast,1.0,53083.36891403605,58271.87918439092,False,2025-11-01
4-3,2025-11-02,2025-11-02 12:00:00,12,2025-11-02 12:10:00,2025-11-03 12:00:00,7861.754986242862,6000.0,3.401662844686085e-16,forecast,1.0,52146.91919269567,57016.287481189036,False,2025-11-01
4-3,2025-11-02,2025-11-02 18:00:00,18,2025-11-02 18:10:00,2025-11-03 18:00:00,10036.625925925926,6000.0,0.0,forecast,1.0,52326.32874841505,57490.25662779055,False,2025-11-01
4-3,2025-11-03,2025-11-03 00:00:00,0,2025-11-03 00:10:00,2025-11-04 00:00:00,6515.824070796876,6000.0,0.0,forecast,1.0,53846.115914705624,59047.289696485765,False,2025-11-02
4-3,2025-11-03,2025-11-03 06:00:00,6,2025-11-03 06:10:00,2025-11-04 06:00:00,10800.0,6000.0,0.0,forecast,1.0,51617.11652229553,56585.70640792198,False,2025-11-02
4-3,2025-11-03,2025-11-03 12:00:00,12,2025-11-03 12:10:00,2025-11-04 12:00:00,9255.556670251015,6000.0,6.081566800886868e-16,forecast,1.0,54933.66116807352,60012.38461421685,False,2025-11-02
4-3,2025-11-03,2025-11-03 18:00:00,18,2025-11-03 18:10:00,2025-11-04 18:00:00,9964.705555555556,6000.0,0.0,forecast,1.0,52723.424385135346,57817.516084762814,False,2025-11-02
4-3,2025-11-04,2025-11-04 00:00:00,0,2025-11-04 00:10:00,2025-11-05 00:00:00,7413.44295528067,6000.0,0.0,forecast,1.0,50144.30521091711,54769.50972238554,False,2025-11-03
4-3,2025-11-04,2025-11-04 06:00:00,6,2025-11-04 06:10:00,2025-11-05 06:00:00,10777.586341145834,6000.0,1.0503036851849966e-15,forecast,1.0,50746.980462786356,55459.85270755928,False,2025-11-03
4-3,2025-11-04,2025-11-04 12:00:00,12,2025-11-04 12:10:00,2025-11-05 12:00:00,8971.065544510226,6000.0,2.9575219528273674e-16,forecast,1.0,53227.676878072365,58090.49323144443,False,2025-11-03
4-3,2025-11-04,2025-11-04 18:00:00,18,2025-11-04 18:10:00,2025-11-05 18:00:00,9993.333333333334,6000.0,0.0,forecast,1.0,65110.877728457126,71446.88063793894,False,2025-11-03
4-3,2025-11-05,2025-11-05 00:00:00,0,2025-11-05 00:10:00,2025-11-06 00:00:00,7080.133021615596,6000.0,0.0,forecast,1.0,56666.799857529164,61925.43048890866,False,2025-11-04
4-3,2025-11-05,2025-11-05 06:00:00,6,2025-11-05 06:10:00,2025-11-06 06:00:00,10315.11474878472,6000.0,4.591144160900304e-15,forecast,1.0,55141.1666539148,60291.94904752639,False,2025-11-04
4-3,2025-11-05,2025-11-05 12:00:00,12,2025-11-05 12:10:00,2025-11-06 12:00:00,8663.882030247536,6000.0,4.808675451954793e-16,forecast,1.0,62918.14025058756,68870.28184367449,False,2025-11-04
