variant,date,issue_datetime,issue_hour,first_target_end,last_target_end,soc_measured_kwh,planned_terminal_kwh,milp_gap,price_mode,radius_scale,nominal_horizon_proxy_cost_yuan,box_worst_horizon_proxy_cost_yuan,q2_pv_history_only,load_history_through_date
4-2,2025-09-26,2025-09-26 00:00:00,0,2025-09-26 00:10:00,2025-09-27 00:00:00,5850.482911754485,6000.0,0.0,forecast,1.0,13816.843967682033,16444.18963027346,True,2025-09-25
4-2,2025-09-27,2025-09-27 00:00:00,0,2025-09-27 00:10:00,2025-09-28 00:00:00,6649.111231025486,6000.0,1.1715775200491324e-16,forecast,1.0,13039.510577153063,15525.984174479323,True,2025-09-26
4-2,2025-09-28,2025-09-28 00:00:00,0,2025-09-28 00:10:00,2025-09-29 00:00:00,5887.962785455728,6000.0,0.0,forecast,1.0,40584.375920107675,46226.43418355639,True,2025-09-27
4-2,2025-09-29,2025-09-29 00:00:00,0,2025-09-29 00:10:00,2025-09-30 00:00:00,6046.710784033566,6000.0,0.0,forecast,1.0,40841.38936197547,46256.80363368222,True,2025-09-28
4-2,2025-09-30,2025-09-30 00:00:00,0,2025-09-30 00:10:00,2025-10-01 00:00:00,5938.019948642216,6000.0,0.0,forecast,1.0,41659.92026469816,47238.4248723019,True,2025-09-29
4-2,2025-10-01,2025-10-01 00:00:00,0,2025-10-01 00:10:00,2025-10-02 00:00:00,6216.082623875867,6000.0,0.0,forecast,1.0,42418.70586952412,47694.172687727536,True,2025-09-30
4-2,2025-10-02,2025-10-02 00:00:00,0,2025-10-02 00:10:00,2025-10-03 00:00:00,8816.362420527636,6000.0,0.0,forecast,1.0,39487.109715165585,44302.906478473145,True,2025-10-01
4-2,2025-10-03,2025-10-03 00:00:00,0,2025-10-03 00:10:00,2025-10-04 00:00:00,8896.083112548758,6000.0,0.0,forecast,1.0,12445.922302229763,14560.094320446795,True,2025-10-02
4-2,2025-10-04,2025-10-04 00:00:00,0,2025-10-04 00:10:00,2025-10-05 00:00:00,7945.372461808466,6000.0,1.219979906523829e-16,forecast,1.0,12851.95739093181,14909.994777937169,True,2025-10-03
4-2,2025-10-05,2025-10-05 00:00:00,0,2025-10-05 00:10:00,2025-10-06 00:00:00,7496.984391431343,6000.0,0.0,forecast,1.0,39063.861767877876,43402.7276530385,True,2025-10-04
4-2,2025-10-06,2025-10-06 00:00:00,0,2025-10-06 00:10:00,2025-10-07 00:00:00,7855.540740093784,6000.0,0.0,forecast,1.0,39369.03748914832,43485.182081161685,True,2025-10-05
4-2,2025-10-07,2025-10-07 00:00:00,0,2025-10-07 00:10:00,2025-10-08 00:00:00,6583.2664495141735,6000.0,0.0,forecast,1.0,39396.59155589113,43596.063223118836,True,2025-10-06
4-2,2025-10-08,2025-10-08 00:00:00,0,2025-10-08 00:10:00,2025-10-09 00:00:00,7329.600057529705,6000.0,0.0,forecast,1.0,36532.143286029095,40559.13251451903,True,2025-10-07
4-2,2025-10-09,2025-10-09 00:00:00,0,2025-10-09 00:10:00,2025-10-10 00:00:00,6427.789197139714,6000.0,0.0,forecast,1.0,35920.743505034996,39834.86792747115,True,2025-10-08
4-2,2025-10-10,2025-10-10 00:00:00,0,2025-10-10 00:10:00,2025-10-11 00:00:00,6062.498223507668,6000.0,0.0,forecast,1.0,11733.438996420318,13598.822250352508,True,2025-10-09
4-2,2025-10-11,2025-10-11 00:00:00,0,2025-10-11 00:10:00,2025-10-12 00:00:00,5918.950331881657,6000.0,0.0,forecast,1.0,12426.323923924596,14285.741026008032,True,2025-10-10
4-2,2025-10-12,2025-10-12 00:00:00,0,2025-10-12 00:10:00,2025-10-13 00:00:00,6029.284008552517,6000.0,0.0,forecast,1.0,36615.97446240859,40331.23419609475,True,2025-10-11
4-2,2025-10-13,2025-10-13 00:00:00,0,2025-10-13 00:10:00,2025-10-14 00:00:00,5846.219401435185,6000.0,0.0,forecast,1.0,37793.339652597075,41652.78756261723,True,2025-10-12
4-2,2025-10-14,2025-10-14 00:00:00,0,2025-10-14 00:10:00,2025-10-15 00:00:00,6175.666307844331,6000.0,0.0,forecast,1.0,37075.05730855713,40920.19217294472,True,2025-10-13
4-2,2025-10-15,2025-10-15 00:00:00,0,2025-10-15 00:10:00,2025-10-16 00:00:00,5958.83945513527,6000.0,0.0,forecast,1.0,36328.42892879041,40137.43107393466,True,2025-10-14
4-2,2025-10-16,2025-10-16 00:00:00,0,2025-10-16 00:10:00,2025-10-17 00:00:00,6035.701113376012,6000.0,0.0,forecast,1.0,36606.04096967042,40539.29282893521,True,2025-10-15
4-2,2025-10-17,2025-10-17 00:00:00,0,2025-10-17 00:10:00,2025-10-18 00:00:00,6030.830709665798,6000.0,0.0,forecast,1.0,11819.038366860177,13691.52602714482,True,2025-10-16
4-2,2025-10-18,2025-10-18 00:00:00,0,2025-10-18 00:10:00,2025-10-19 00:00:00,5792.291055720487,6000.0,0.0,forecast,1.0,12431.26184816684,14336.195693745713,True,2025-10-17
4-2,2025-10-19,2025-10-19 00:00:00,0,2025-10-19 00:10:00,2025-10-20 00:00:00,5916.522592445024,6000.0,0.0,forecast,1.0,37290.81643784344,41345.61587449607,True,2025-10-18
4-2,2025-10-20,2025-10-20 00:00:00,0,2025-10-20 00:10:00,2025-10-21 00:00:00,5995.120541082901,6000.0,0.0,forecast,1.0,39042.930975586314,43267.620721805826,True,2025-10-19
4-2,2025-10-21,2025-10-21 00:00:00,0,2025-10-21 00:10:00,2025-10-22 00:00:00,5867.635954746094,6000.0,0.0,forecast,1.0,39516.523339180116,43707.77054319203,True,2025-10-20
4-2,2025-10-22,2025-10-22 00:00:00,0,2025-10-22 00:10:00,2025-10-23 00:00:00,5917.98413235677,6000.0,0.0,forecast,1.0,40105.23337934694,44434.295019550096,True,2025-10-21
4-2,2025-10-23,2025-10-23 00:00:00,0,2025-10-23 00:10:00,2025-10-24 00:00:00,5941.050224290365,6000.0,0.0,forecast,1.0,40573.294633131634,44957.949507190344,True,2025-10-22
4-2,2025-10-24,2025-10-24 00:00:00,0,2025-10-24 00:10:00,2025-10-25 00:00:00,5841.989863209636,6000.0,0.0,forecast,1.0,12534.86010252011,14402.273397543968,True,2025-10-23
4-2,2025-10-25,2025-10-25 00:00:00,0,2025-10-25 00:10:00,2025-10-26 00:00:00,5861.563729380787,6000.0,0.0,forecast,1.0,12809.14923357092,14751.902069090085,True,2025-10-24
4-2,2025-10-26,2025-10-26 00:00:00,0,2025-10-26 00:10:00,2025-10-27 00:00:00,5918.533196951678,6000.0,0.0,forecast,1.0,40468.38653281974,44823.40718487711,True,2025-10-25
4-2,2025-10-27,2025-10-27 00:00:00,0,2025-10-27 00:10:00,2025-10-28 00:00:00,6006.62562473452,6000.0,0.0,forecast,1.0,41018.45286946058,45384.983747094186,True,2025-10-26
4-2,2025-10-28,2025-10-28 00:00:00,0,2025-10-28 00:10:00,2025-10-29 00:00:00,5860.440366234085,6000.0,0.0,forecast,1.0,41478.78431466785,45725.16748118476,True,2025-10-27
4-2,2025-10-29,2025-10-29 00:00:00,0,2025-10-29 00:10:00,2025-10-30 00:00:00,6007.25013389974,6000.0,0.0,forecast,1.0,41576.29300320662,45927.171520530195,True,2025-10-28
4-2,2025-10-30,2025-10-30 00:00:00,0,2025-10-30 00:10:00,2025-10-31 00:00:00,5923.784154452402,6000.0,0.0,forecast,1.0,42202.71587663926,46584.29627001214,True,2025-10-29
4-2,2025-10-31,2025-10-31 00:00:00,0,2025-10-31 00:10:00,2025-11-01 00:00:00,5892.687469137009,6000.0,2.4188857582728684e-16,forecast,1.0,13177.038015917338,15039.89510314576,True,2025-10-30
4-2,2025-11-01,2025-11-01 00:00:00,0,2025-11-01 00:10:00,2025-11-02 00:00:00,5928.160510697338,6000.0,0.0,forecast,1.0,13308.02776902146,15149.493845087703,True,2025-10-31
4-2,2025-11-02,2025-11-02 00:00:00,0,2025-11-02 00:10:00,2025-11-03 00:00:00,5913.936807868201,6000.0,0.0,forecast,1.0,44648.08465786252,48995.703221377036,True,2025-11-01
4-2,2025-11-03,2025-11-03 00:00:00,0,2025-11-03 00:10:00,2025-11-04 00:00:00,5908.732119782985,6000.0,0.0,forecast,1.0,45461.15123280973,49858.899657662834,True,2025-11-02
4-2,2025-11-04,2025-11-04 00:00:00,0,2025-11-04 00:10:00,2025-11-05 00:00:00,5929.95940754919,6000.0,0.0,forecast,1.0,46426.80984710928,50828.28788911678,True,2025-11-03
4-2,2025-11-05,2025-11-05 00:00:00,0,2025-11-05 00:10:00,2025-11-06 00:00:00,5929.41592352879,6000.0,0.0,forecast,1.0,46664.62267780228,50932.88337174063,True,2025-11-04
4-2,2025-11-06,2025-11-06 00:00:00,0,2025-11-06 00:10:00,2025-11-07 00:00:00,5922.724992803096,6000.0,0.0,forecast,1.0,46424.5697022403,50820.000047883295,True,2025-11-05
4-2,2025-11-07,2025-11-07 00:00:00,0,2025-11-07 00:10:00,2025-11-08 00:00:00,5815.267328441118,6000.0,0.0,forecast,1.0,13902.814477568509,15765.65647330263,True,2025-11-06
4-2,2025-11-08,2025-11-08 00:00:00,0,2025-11-08 00:10:00,2025-11-09 00:00:00,5984.362824447482,6000.0,0.0,forecast,1.0,13708.144285312566,15532.699931923897,True,2025-11-07
4-2,2025-11-09,2025-11-09 00:00:00,0,2025-11-09 00:10:00,2025-11-10 00:00:00,5929.830355112847,6000.0,0.0,forecast,1.0,47264.79000327698,51644.03388003542,True,2025-11-08
4-2,2025-11-10,2025-11-10 00:00:00,0,2025-11-10 00:10:00,2025-11-11 00:00:00,5891.386263699364,6000.0,0.0,forecast,1.0,48037.40033371899,52473.56441777168,True,2025-11-09
4-2,2025-11-11,2025-11-11 00:00:00,0,2025-11-11 00:10:00,2025-11-12 00:00:00,5996.249171826534,6000.0,0.0,forecast,1.0,49419.91118325578,53940.531404164074,True,2025-11-10
4-2,2025-11-12,2025-11-12 00:00:00,0,2025-11-12 00:10:00,2025-11-13 00:00:00,5836.781319661459,6000.0,0.0,forecast,1.0,49875.50112692431,54297.38160942549,True,2025-11-11
4-2,2025-11-13,2025-11-13 00:00:00,0,2025-11-13 00:10:00,2025-11-14 00:00:00,5991.151254780816,6000.0,0.0,forecast,1.0,49931.69634005858,54393.39134030195,True,2025-11-12
4-2,2025-11-14,2025-11-14 00:00:00,0,2025-11-14 00:10:00,2025-11-15 00:00:00,5924.915059573206,6000.0,0.0,forecast,1.0,14043.7987221203,15905.310154011355,True,2025-11-13
4-2,2025-11-15,2025-11-15 00:00:00,0,2025-11-15 00:10:00,2025-11-16 00:00:00,6047.9191560821755,6000.0,0.0,forecast,1.0,14041.974148142504,15894.680666748915,True,2025-11-14
4-2,2025-11-16,2025-11-16 00:00:00,0,2025-11-16 00:10:00,2025-11-17 00:00:00,5921.046283299334,6000.0,0.0,forecast,1.0,50605.68310321254,55121.31144435153,True,2025-11-15
4-2,2025-11-17,2025-11-17 00:00:00,0,2025-11-17 00:10:00,2025-11-18 00:00:00,5776.294601720921,6000.0,0.0,forecast,1.0,52004.99697153343,56567.55523017091,True,2025-11-16
4-2,2025-11-18,2025-11-18 00:00:00,0,2025-11-18 00:10:00,2025-11-19 00:00:00,5925.93014815683,6000.0,0.0,forecast,1.0,51419.14960997897,55997.011978601906,True,2025-11-17
4-2,2025-11-19,2025-11-19 00:00:00,0,2025-11-19 00:10:00,2025-11-20 00:00:00,5967.828670032553,6000.0,0.0,forecast,1.0,52096.99719542079,56699.43846085483,True,2025-11-18
4-2,2025-11-20,2025-11-20 00:00:00,0,2025-11-20 00:10:00,2025-11-21 00:00:00,5900.62055423177,6000.0,0.0,forecast,1.0,52957.02987060818,57589.84984520351,True,2025-11-19
4-2,2025-11-21,2025-11-21 00:00:00,0,2025-11-21 00:10:00,2025-11-22 00:00:00,5901.348664226707,6000.0,1.1194827291574039e-16,forecast,1.0,14350.282932947168,16248.481161607087,True,2025-11-20
4-2,2025-11-22,2025-11-22 00:00:00,0,2025-11-22 00:10:00,2025-11-23 00:00:00,5970.255783498987,6000.0,0.0,forecast,1.0,14680.285276678016,16610.426499070665,True,2025-11-21
4-2,2025-11-23,2025-11-23 00:00:00,0,2025-11-23 00:10:00,2025-11-24 00:00:00,5832.796539409723,6000.0,0.0,forecast,1.0,52923.814253189244,57570.55799761611,True,2025-11-22
4-2,2025-11-24,2025-11-24 00:00:00,0,2025-11-24 00:10:00,2025-11-25 00:00:00,5901.610300415944,6000.0,0.0,forecast,1.0,53476.23034458876,58173.39763104096,True,2025-11-23
4-2,2025-11-25,2025-11-25 00:00:00,0,2025-11-25 00:10:00,2025-11-26 00:00:00,5739.156035288627,6000.0,0.0,forecast,1.0,53536.38052303867,58198.20236232795,True,2025-11-24
4-2,2025-11-26,2025-11-26 00:00:00,0,2025-11-26 00:10:00,2025-11-27 00:00:00,5910.321385230758,6000.0,0.0,forecast,1.0,54215.69269301325,58865.27906816169,True,2025-11-25
4-2,2025-11-27,2025-11-27 00:00:00,0,2025-11-27 00:10:00,2025-11-28 00:00:00,5882.611509351065,6000.0,0.0,forecast,1.0,54359.73275401893,59203.00257723811,True,2025-11-26
4-2,2025-11-28,2025-11-28 00:00:00,0,2025-11-28 00:10:00,2025-11-29 00:00:00,5984.337962438513,6000.0,0.0,forecast,1.0,14760.77045058333,16762.954468603108,True,2025-11-27
4-2,2025-11-29,2025-11-29 00:00:00,0,2025-11-29 00:10:00,2025-11-30 00:00:00,6084.822801442419,6000.0,0.0,forecast,1.0,15093.832032269158,17125.38822221601,True,2025-11-28
4-2,2025-11-30,2025-11-30 00:00:00,0,2025-11-30 00:10:00,2025-12-01 00:00:00,5752.082442820458,6000.0,0.0,forecast,1.0,55220.980814050825,60173.883566857694,True,2025-11-29
4-2,2025-12-01,2025-12-01 00:00:00,0,2025-12-01 00:10:00,2025-12-02 00:00:00,5805.551172650462,6000.0,1.1722091510076428e-16,forecast,1.0,56944.25726253199,62070.47273030533,True,2025-11-30
4-2,2025-12-02,2025-12-02 00:00:00,0,2025-12-02 00:10:00,2025-12-03 00:00:00,5765.247979696904,6000.0,0.0,forecast,1.0,60188.07252170451,65602.95470137452,True,2025-12-01
4-2,2025-12-03,2025-12-03 00:00:00,0,2025-12-03 00:10:00,2025-12-04 00:00:00,5849.666802362557,6000.0,0.0,forecast,1.0,62278.349917833824,67923.89861511739,True,2025-12-02
4-2,2025-12-04,2025-12-04 00:00:00,0,2025-12-04 00:10:00,2025-12-05 00:00:00,5794.594098834635,6000.0,0.0,forecast,1.0,61967.55750970832,67652.62207760141,True,2025-12-03
4-2,2025-12-05,2025-12-05 00:00:00,0,2025-12-05 00:10:00,2025-12-06 00:00:00,5749.113188226273,6000.0,0.0,forecast,1.0,16322.25740894573,18619.64623378627,True,2025-12-04
4-2,2025-12-06,2025-12-06 00:00:00,0,2025-12-06 00:10:00,2025-12-07 00:00:00,5786.719855784867,6000.0,0.0,forecast,1.0,18138.83600143541,20723.362854169212,True,2025-12-05
4-2,2025-12-07,2025-12-07 00:00:00,0,2025-12-07 00:10:00,2025-12-08 00:00:00,5836.604463121384,6000.0,0.0,forecast,1.0,63815.59597026369,69624.20909066469,True,2025-12-06
4-2,2025-12-08,2025-12-08 00:00:00,0,2025-12-08 00:10:00,2025-12-09 00:00:00,5756.67417623698,6000.0,0.0,forecast,1.0,66636.98126632863,72588.42688914409,True,2025-12-07
4-2,2025-12-09,2025-12-09 00:00:00,0,2025-12-09 00:10:00,2025-12-10 00:00:00,6000.9881119053825,6000.0,0.0,forecast,1.0,67259.35651941007,73204.94900307932,True,2025-12-08
4-2,2025-12-10,2025-12-10 00:00:00,0,2025-12-10 00:10:00,2025-12-11 00:00:00,5975.579760653791,6000.0,0.0,forecast,1.0,67479.06832356831,73379.07122604511,True,2025-12-09
4-2,2025-12-11,2025-12-11 00:00:00,0,2025-12-11 00:10:00,2025-12-12 00:00:00,5793.914752950377,6000.0,0.0,forecast,1.0,67821.13848732138,73746.97950653899,True,2025-12-10
4-2,2025-12-12,2025-12-12 00:00:00,0,2025-12-12 00:10:00,2025-12-13 00:00:00,5882.7736488382525,6000.0,0.0,forecast,1.0,18775.62959958622,21359.22532098183,True,2025-12-11
4-2,2025-12-13,2025-12-13 00:00:00,0,2025-12-13 00:10:00,2025-12-14 00:00:00,6042.395542973234,6000.0,0.0,forecast,1.0,19948.05315330589,22735.062012524642,True,2025-12-12
4-2,2025-12-14,2025-12-14 00:00:00,0,2025-12-14 00:10:00,2025-12-15 00:00:00,5968.947419327979,6000.0,0.0,forecast,1.0,68204.63243490568,74266.23120906706,True,2025-12-13
4-2,2025-12-15,2025-12-15 00:00:00,0,2025-12-15 00:10:00,2025-12-16 00:00:00,5945.698826061921,6000.0,0.0,forecast,1.0,70338.5293713475,76358.8969942691,True,2025-12-14
4-2,2025-12-16,2025-12-16 00:00:00,0,2025-12-16 00:10:00,2025-12-17 00:00:00,5939.653161646413,6000.0,0.0,forecast,1.0,70751.8689731138,76758.37663066848,True,2025-12-15
4-2,2025-12-17,2025-12-17 00:00:00,0,2025-12-17 00:10:00,2025-12-18 00:00:00,5877.465847212095,6000.0,0.0,forecast,1.0,71404.8263587853,77357.80029098707,True,2025-12-16
4-2,2025-12-18,2025-12-18 00:00:00,0,2025-12-18 00:10:00,2025-12-19 00:00:00,5982.569013125723,6000.0,0.0,forecast,1.0,69839.71764462942,75829.0247380742,True,2025-12-17
4-2,2025-12-19,2025-12-19 00:00:00,0,2025-12-19 00:10:00,2025-12-20 00:00:00,5910.027302368344,6000.0,0.0,forecast,1.0,20645.38736608209,23446.403316664073,True,2025-12-18
4-2,2025-12-20,2025-12-20 00:00:00,0,2025-12-20 00:10:00,2025-12-21 00:00:00,5888.541339955584,6000.0,0.0,forecast,1.0,21309.290193740184,24136.131993556068,True,2025-12-19
4-2,2025-12-21,2025-12-21 00:00:00,0,2025-12-21 00:10:00,2025-12-22 00:00:00,5905.007821534289,6000.0,0.0,forecast,1.0,70749.65498071109,76782.16420827898,True,2025-12-20
4-2,2025-12-22,2025-12-22 00:00:00,0,2025-12-22 00:10:00,2025-12-23 00:00:00,5988.379347076821,6000.0,0.0,forecast,1.0,70450.01268652431,76503.83068804882,True,2025-12-21
4-2,2025-12-23,2025-12-23 00:00:00,0,2025-12-23 00:10:00,2025-12-24 00:00:00,5928.90175510489,6000.0,0.0,forecast,1.0,70199.4012029584,76209.1455352869,True,2025-12-22
4-2,2025-12-24,2025-12-24 00:00:00,0,2025-12-24 00:10:00,2025-12-25 00:00:00,5884.650724939237,6000.0,0.0,forecast,1.0,70321.68818600671,76290.96469749218,True,2025-12-23
4-2,2025-12-25,2025-12-25 00:00:00,0,2025-12-25 00:10:00,2025-12-26 00:00:00,5980.025426451246,6000.0,0.0,forecast,1.0,69231.11789630563,75266.82636833511,True,2025-12-24
4-2,2025-12-26,2025-12-26 00:00:00,0,2025-12-26 00:10:00,2025-12-27 00:00:00,6027.094380466001,6000.0,0.0,forecast,1.0,20436.23396261619,23199.178761824922,True,2025-12-25
4-2,2025-12-27,2025-12-27 00:00:00,0,2025-12-27 00:10:00,2025-12-28 00:00:00,5988.431469235822,6000.0,0.0,forecast,1.0,21046.906741311148,23874.403293272364,True,2025-12-26
4-2,2025-12-28,2025-12-28 00:00:00,0,2025-12-28 00:10:00,2025-12-29 00:00:00,6018.793833987991,6000.0,0.0,forecast,1.0,70368.31470634241,76402.3727675514,True,2025-12-27
4-2,2025-12-29,2025-12-29 00:00:00,0,2025-12-29 00:10:00,2025-12-30 00:00:00,6060.938594663628,6000.0,0.0,forecast,1.0,69834.7925490234,75861.22446463862,True,2025-12-28
4-2,2025-12-30,2025-12-30 00:00:00,0,2025-12-30 00:10:00,2025-12-31 00:00:00,5901.15170368128,6000.0,0.0,forecast,1.0,69201.53172795556,75297.46794512267,True,2025-12-29
4-2,2025-12-31,2025-12-31 00:00:00,0,2025-12-31 00:10:00,2026-01-01 00:00:00,5980.2695870391,6000.0,0.0,forecast,1.0,68716.33852436504,74748.68091204329,True,2025-12-30
