date,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-09-16,74021.29911559974,74242.60884786972,221.3097322699677,0.0,19462.61241180437,16211.666268901909,13.092750000000137,11512.985471633929,47903.91470590216,418.4249228083154,88.18761655000094,48410.527245260484
2025-09-17,70876.66024240022,70876.66024240022,0.0,0.0,21510.708706411235,16949.004148559026,7.629166666666833,6362.466451214685,46292.635524043006,0.0,38.19542291666751,46330.83094695967
2025-09-18,61946.382934876754,66603.4487600239,4657.065825147136,0.0,21121.674177725956,17487.715620000436,2.4633999999999787,4015.9024856317033,40137.18149347363,3397.7574521384636,17.516005699999848,43552.454951312095
2025-09-19,33877.11198853647,33877.11198853647,0.0,0.0,17430.891442310956,13345.844250455726,0.0,13690.712480014576,15816.289828763354,0.0,0.0,15816.289828763354
2025-09-20,33394.43646431043,33412.84213261772,18.40566830729091,0.0,18542.46358283982,15413.772559921874,0.0,14638.717376366438,15011.534690856834,32.583554604397094,0.0,15044.11824546123
2025-09-21,69907.93142349167,69974.18331294479,66.25188945312323,0.0,20367.58946725909,16728.634850112845,8.44500000000005,8056.186212465214,44978.31262439678,103.94559489635513,58.02559500000035,45140.283814293136
2025-09-22,74238.56704073677,74239.14555518121,0.5785144444444086,0.0,20557.195251086545,16737.71103685437,19.555900000000065,9825.19735761571,49428.64723144048,1.1258469603332637,128.01369518333377,49557.78677358415
2025-09-23,73585.76440311674,73586.42398204036,0.6595789236110932,0.0,20706.561061039152,16699.687454153645,13.0606833333336,7475.995475154851,48036.90442377198,1.3608010240364217,85.51561837500176,48123.78084317102
2025-09-24,63000.0913742173,66394.21566712963,3394.1242929123223,0.0,21282.637787367374,16752.959750394966,0.0,801.3125301572165,41892.18401461876,2925.0874262377206,0.0,44817.27144085648
2025-09-25,68840.12592904514,70313.08447279727,1472.9585437521334,0.0,19662.324898901694,16449.684598528645,31.88636666666673,6796.88163909089,44817.99816557303,1150.1393753241327,217.35929008333375,46185.49683098049
2025-09-26,35242.876647059544,35242.876647059544,0.0,0.0,17850.246872748838,13744.651161924825,0.0,13443.037436235538,15955.902995484928,0.0,0.0,15955.902995484928
2025-09-27,33335.53880358287,33733.30167835787,397.7628747749994,0.0,19065.954974146778,16356.349086668837,30.281808444010252,13252.67534932394,15315.794826573781,440.1203070616314,132.61359023568943,15888.528723871103
2025-09-28,70518.17543043954,72601.27947209854,2083.104041659002,0.0,21648.770837567994,16816.91218308594,0.0,4281.791650949828,46333.76331199526,2003.4360953054916,0.0,48337.19940730075
2025-09-29,72703.9168518668,72703.9168518668,0.0,0.0,20737.005323053305,17407.072153085548,124.14230148042202,6738.234383379467,47847.58942568958,0.0,792.2019330306111,48639.79135872019
2025-09-30,72633.45546358507,73198.67211712239,565.2166535373213,0.0,22061.50568054672,17364.14557825521,0.0,3079.1372481642184,48362.937789686075,795.4266339635677,0.0,49158.36442364964
2025-10-01,69293.25147384885,69401.06126740355,107.80979355468776,0.0,23094.80057781651,16192.793389700519,0.0,12837.532545954222,43061.77692759239,166.1195406518844,0.0,43227.896468244275
2025-10-02,72780.2309509899,72781.21255654546,0.9816055555554613,0.0,18643.294064030673,15013.110607486979,0.0,17420.245983335102,46461.8928251485,1.835913390499826,0.0,46463.728738539
2025-10-03,29451.08119114206,29783.200164045706,332.11897290364584,0.0,16541.790977278906,14476.175004383113,0.0,19900.43049114991,12654.617166694228,315.8469877039428,0.0,12970.46415439817
2025-10-04,32355.43631691277,32355.43631691277,0.0,0.0,17742.724045786174,14760.933280685766,0.0,16277.663118479028,14168.760476716248,0.0,0.0,14168.760476716248
2025-10-05,72395.2823597218,72616.45375885374,221.1713991319442,0.0,18434.07634334201,14685.035523307288,0.0,14131.451872152351,45443.06942140502,315.2993522861715,0.0,45758.36877369119
2025-10-06,60759.35113822049,62799.18387879216,2039.8327405716764,0.0,19959.48359026615,16067.952478880208,0.0,1174.5435174062247,40305.45708510853,1759.376999774219,0.0,42064.83408488275
2025-10-07,66113.32408456388,67365.25236327524,1251.9282787113686,0.0,20296.845434852054,16320.321142534722,0.0,5617.16507095792,41999.308349028615,1560.930605679053,0.0,43560.23895470767
2025-10-08,62217.66388034808,62362.90972347794,145.2458431298602,0.0,19138.473603178576,16915.295803035067,0.0,3661.2362566677675,39062.09422294498,237.30536060477795,0.0,39299.399583549755
2025-10-09,72795.10970634875,72940.33337897027,145.2236726215266,0.0,19447.815964494323,16390.347908494186,301.61187714817515,14424.495516784988,44745.562187491065,266.5445724981762,2037.7247974469472,47049.831557436184
2025-10-10,32927.85274331133,32991.399073467575,63.546330156252054,0.0,19180.113456491657,15082.331076172175,0.0,19550.00577648143,13514.42956294036,99.7899795608704,0.0,13614.21954250123
